Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2
2025,1,30397,30693,"Atlanta, GA (Metropolitan Area)","Nashville, TN",214,427,272.63,DL,0.8074,291.42,WN,0.1908,193.29,6065540.0,0.8991,0.1685,2844320.0,0.9356,0.0369
2025,1,31454,34321,"Orlando, FL","Portland, ME",1214,426,178.99,B6,0.2609,169.04,F9,0.2067,120.54,8488210.0,0.9638,-0.0784,262310.0,0.6999,-0.0415
2025,1,31057,33495,"Charlotte, NC","New Orleans, LA",651,426,244.38,AA,0.6744,297.63,NK,0.2718,102.82,2709320.0,0.7107,0.1382,2182620.0,0.9654,0.0177
2025,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",1187,426,280.62,AA,0.526,293.55,WN,0.3206,271.47,2252784.0,0.86486,-0.02116,605630.0,0.8723,0.038
2025,1,31703,35628,"New York City, NY (Metropolitan Area)","Vero Beach, FL",1019,426,131.88,MX,1.0,131.88,MX,1.0,131.88,2540321.66666666,0.828816666666666,-0.100916666666666,75050.0,1.0,-0.4761
2025,1,31453,33244,"Houston, TX","Memphis, TN",484,425,210.18,UA,0.5132,230.24,WN,0.444,179.03,2579105.0,0.8193,0.023,678300.0,0.7417,0.0415
2025,1,31986,32467,"Grand Rapids, MI","Miami, FL (Metropolitan Area)",1214,425,248.82,G4,0.3396,127.65,G4,0.3396,127.65,668130.0,0.8345,-0.0743,4634325.0,0.87975,-0.02845
2025,1,33570,33195,"San Diego, CA","Tampa, FL (Metropolitan Area)",2087,424,274.63,AS,0.4312,259.89,WN,0.1219,255.7,3689980.0,0.8534,-0.0769,1537450.0,0.972833333333333,-0.428199999999999
2025,1,30713,34057,"Boise, ID","Portland, OR",344,423,195.07,AS,0.9719,194.38,AS,0.9719,194.38,749430.0,0.7094,-0.0842,2252930.0,0.663,-0.1053
2025,1,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",1048,423,264.99,WN,0.7587,269.92,G4,0.0862,116.58,1522690.0,0.9057,0.1083,1537450.0,0.972833333333333,-0.428199999999999
2025,1,33192,34614,"Sacramento, CA","Salt Lake City, UT",532,423,235.53,DL,0.6171,251.31,WN,0.3587,207.72,1872210.0,0.9795,-0.0871,3140820.0,0.9069,0.2048
2025,1,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",1075,422,268.02,WN,0.7443,272.54,F9,0.0603,168.82,908740.0,0.8391,0.077,1537450.0,0.972833333333333,-0.428199999999999
2025,1,30977,30529,"Chicago, IL","Hartford, CT",783,421,278.68,AA,0.4129,286.48,WN,0.1827,225.79,4072070.0,0.826249999999999,0.01285,1039090.0,0.8343,-0.0789
2025,1,31986,30466,"Grand Rapids, MI","Phoenix, AZ",1574,419,245.74,G4,0.4332,143.33,G4,0.4332,143.33,668130.0,0.8345,-0.0743,3518170.0,0.9635,-0.253
2025,1,31057,34614,"Charlotte, NC","Salt Lake City, UT",1727,419,328.98,DL,0.4667,337.87,DL,0.4667,337.87,2709320.0,0.7107,0.1382,3140820.0,0.9069,0.2048
2025,1,33495,30466,"New Orleans, LA","Phoenix, AZ",1300,418,323.52,WN,0.5326,305.21,WN,0.5326,305.21,2182620.0,0.9654,0.0177,3518170.0,0.9635,-0.253
2025,1,31453,34057,"Houston, TX","Portland, OR",1844,417,295.6,UA,0.6454,317.91,WN,0.1458,255.39,2579105.0,0.8193,0.023,2252930.0,0.663,-0.1053
2025,1,30397,33342,"Atlanta, GA (Metropolitan Area)","Milwaukee, WI",669,416,264.01,DL,0.785,281.23,WN,0.1825,192.42,6065540.0,0.8991,0.1685,908740.0,0.8391,0.077
2025,1,31703,34262,"New York City, NY (Metropolitan Area)","Palm Springs, CA",2413,416,416.82,AS,0.4595,396.02,AA,0.1849,382.62,2540321.66666666,0.828816666666666,-0.100916666666666,760050.0,0.5939,0.1354
2025,1,31066,30325,"Columbus, OH","Denver, CO",1154,416,278.97,WN,0.5537,255.36,WN,0.5537,255.36,676255.0,0.91565,-0.21625,6675160.0,0.9386,-0.0579
2025,1,30693,33570,"Nashville, TN","San Diego, CA",1751,415,318.22,WN,0.7234,320.06,AA,0.1383,308.15,2844320.0,0.9356,0.0369,3689980.0,0.8534,-0.0769
2025,1,32467,35249,"Miami, FL (Metropolitan Area)","Tallahassee, FL",402,415,217.3,AA,0.5282,266.91,UA,0.1343,135.82,4634325.0,0.87975,-0.02845,112100.0,0.1994,0.2247
2025,1,33495,30559,"New Orleans, LA","Seattle, WA",2086,415,291.78,AS,0.6362,314.08,DL,0.1526,274.69,2182620.0,0.9654,0.0177,4466880.0,0.4298,-0.1282
2025,1,32244,31454,"New Haven, CT","Orlando, FL",1005,415,95.87,XP,0.7963,99.55,MX,0.2037,81.47,223650.0,1.0,-0.612,8488210.0,0.9638,-0.0784
2025,1,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",1943,414,309.55,UA,0.4566,342.82,WN,0.2609,267.47,1601150.0,0.783,0.0195,2540916.66666666,0.883266666666666,-0.0505333333333333
2025,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",1931,412,390.82,UA,0.597,412.89,B6,0.1859,323.54,395510.0,0.6421,0.0793,2540321.66666666,0.828816666666666,-0.100916666666666
2025,1,30599,31454,"Birmingham, AL","Orlando, FL",479,411,257.94,WN,0.8127,245.5,WN,0.8127,245.5,456980.0,0.72,0.1572,8488210.0,0.9638,-0.0784
2025,1,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,409,236.13,DL,0.6868,247.27,WN,0.2708,215.29,3812330.0,0.8558,0.0661,1667450.0,0.9184,0.0855
2025,1,30423,31295,"Austin, TX","Detroit, MI",1149,408,344.98,DL,0.8001,367.27,F9,0.0141,102.69,2873210.0,0.8387,0.1191,3237280.0,0.8323,0.1102
2025,1,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",2330,408,393.35,B6,0.5433,411.51,AA,0.1738,361.13,2252784.0,0.86486,-0.02116,2066980.0,0.8118,0.0918
2025,1,32457,31123,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",1735,408,280.43,WN,0.5589,269.96,WN,0.5589,269.96,2540916.66666666,0.883266666666666,-0.0505333333333333,1667450.0,0.9184,0.0855
2025,1,30325,31136,"Denver, CO","Jacksonville, FL",1447,408,317.67,UA,0.5076,333.83,WN,0.364,283.39,6675160.0,0.9386,-0.0579,1194320.0,0.6886,0.1014
2025,1,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,407,196.47,WN,0.4199,221.46,F9,0.1097,94.24,330960.0,0.38215,0.08725,8488210.0,0.9638,-0.0784
2025,1,31650,30436,"Minneapolis/St. Paul, MN","Tucson, AZ",1298,407,246.82,DL,0.4318,338.68,SY,0.4297,149.72,3812330.0,0.8558,0.0661,694330.0,0.7969,0.0106
2025,1,30693,33495,"Nashville, TN","New Orleans, LA",471,406,233.04,WN,0.7929,254.55,NK,0.1494,91.45,2844320.0,0.9356,0.0369,2182620.0,0.9654,0.0177
2025,1,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,406,236.9,WN,0.6992,226.89,WN,0.6992,226.89,908740.0,0.8391,0.077,2587006.66666666,0.6295,0.0485333333333333
2025,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",1619,405,291.53,DL,0.3556,334.74,WN,0.1991,262.71,2252784.0,0.86486,-0.02116,678300.0,0.7417,0.0415
2025,1,30423,34492,"Austin, TX","Raleigh/Durham, NC",1162,405,283.06,DL,0.4408,308.47,WN,0.4312,253.1,2873210.0,0.8387,0.1191,2118750.0,0.8623,-0.0338
2025,1,34100,30559,"Philadelphia, PA","Seattle, WA",2378,404,331.96,AS,0.5184,353.66,AA,0.2906,304.87,3193100.0,0.8329,0.0823,4466880.0,0.4298,-0.1282
2025,1,30423,34057,"Austin, TX","Portland, OR",1715,403,253.31,AS,0.4634,271.76,AA,0.1686,223.99,2873210.0,0.8387,0.1191,2252930.0,0.663,-0.1053
2025,1,30397,31057,"Atlanta, GA (Metropolitan Area)","Charlotte, NC",226,403,321.99,DL,0.6674,317.13,DL,0.6674,317.13,6065540.0,0.8991,0.1685,2709320.0,0.7107,0.1382
2025,1,30977,33244,"Chicago, IL","Memphis, TN",491,403,232.68,UA,0.338,264.77,WN,0.295,182.23,4072070.0,0.826249999999999,0.01285,678300.0,0.7417,0.0415
2025,1,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",641,401,295.72,AA,0.5612,310.73,UA,0.2982,262.51,235550.0,0.1416,0.1778,2587006.66666666,0.6295,0.0485333333333333
2025,1,30615,32211,"El Paso, TX","Las Vegas, NV",583,400,174.54,WN,0.6786,199.34,F9,0.2652,97.56,548950.0,0.9029,-0.0402,7159180.0,0.9738,-0.0998
2025,1,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,399,271.79,AA,0.589,281.75,WN,0.2215,225.79,678300.0,0.7417,0.0415,2587006.66666666,0.6295,0.0485333333333333
2025,1,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",665,399,204.61,DL,0.4502,231.51,G4,0.162,82.6,418110.0,0.4203,-0.035,2540321.66666666,0.828816666666666,-0.100916666666666
2025,1,30140,30325,"Albuquerque, NM","Denver, CO",349,397,181.52,WN,0.6259,168.02,WN,0.6259,168.02,660440.0,0.9306,0.014,6675160.0,0.9386,-0.0579
2025,1,30158,31454,"Atlantic City, NJ","Orlando, FL",852,396,98.78,NK,0.9994,98.75,NK,0.9994,98.75,119140.0,0.9992,-0.5952,8488210.0,0.9638,-0.0784
2025,1,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,396,251.04,WN,0.6874,281.11,F9,0.2154,115.94,7159180.0,0.9738,-0.0998,605630.0,0.8723,0.038
2025,1,30977,33105,"Chicago, IL","Cincinnati, OH",264,395,220.87,UA,0.5508,225.43,AA,0.357,221.36,4072070.0,0.826249999999999,0.01285,1238320.0,0.7431,-0.0144
2025,1,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",1102,394,366.42,AA,0.8757,372.89,WN,0.0318,237.79,3664165.0,0.81855,0.07755,2066980.0,0.8118,0.0918
2025,1,30397,33105,"Atlanta, GA (Metropolitan Area)","Cincinnati, OH",373,394,287.99,DL,0.8591,315.66,F9,0.1254,94.92,6065540.0,0.8991,0.1685,1238320.0,0.7431,-0.0144
2025,1,31453,33192,"Houston, TX","Sacramento, CA",1624,393,326.11,WN,0.4473,307.55,WN,0.4473,307.55,2579105.0,0.8193,0.023,1872210.0,0.9795,-0.0871
2025,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,393,297.01,DL,0.4633,310.79,AA,0.4158,292.84,2124463.33333333,0.8971,-0.0714333333333333,676255.0,0.91565,-0.21625
2025,1,32206,31650,"Harlingen/San Benito, TX","Minneapolis/St. Paul, MN",1310,392,172.66,SY,0.6024,148.62,SY,0.6024,148.62,154180.0,0.8999,-0.2572,3812330.0,0.8558,0.0661
2025,1,30693,34614,"Nashville, TN","Salt Lake City, UT",1404,390,376.42,DL,0.6918,408.12,WN,0.2047,320.12,2844320.0,0.9356,0.0369,3140820.0,0.9069,0.2048
2025,1,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",1158,389,300.38,AA,0.8111,303.24,NK,0.0111,131.74,3664165.0,0.81855,0.07755,690550.0,0.7389,0.0025
2025,1,32467,31454,"Miami, FL (Metropolitan Area)","Orlando, FL",192,389,183.91,AA,0.6573,203.89,NK,0.1558,106.08,4634325.0,0.87975,-0.02845,8488210.0,0.9638,-0.0784
2025,1,32467,33667,"Miami, FL (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",812,388,231.24,AA,0.4861,274.74,NK,0.2957,103.29,4634325.0,0.87975,-0.02845,330960.0,0.38215,0.08725
2025,1,34492,30559,"Raleigh/Durham, NC","Seattle, WA",2354,387,294.46,DL,0.4407,303.52,AS,0.4379,278.23,2118750.0,0.8623,-0.0338,4466880.0,0.4298,-0.1282
2025,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,387,303.14,WN,0.4994,279.69,WN,0.4994,279.69,2124463.33333333,0.8971,-0.0714333333333333,1667450.0,0.9184,0.0855
2025,1,30977,33316,"Chicago, IL","Omaha, NE",423,386,221.03,UA,0.4229,238.7,WN,0.3887,195.43,4072070.0,0.826249999999999,0.01285,718060.0,0.8936,0.0502
2025,1,30189,30466,"Colorado Springs, CO","Phoenix, AZ",551,384,196.67,WN,0.9069,198.02,G4,0.0376,75.25,310010.0,0.8978,-0.0277,3518170.0,0.9635,-0.253
2025,1,31003,30466,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",1252,382,187.58,G4,0.5901,120.99,G4,0.5901,120.99,234080.0,0.4804,-0.1433,3518170.0,0.9635,-0.253
2025,1,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",1229,380,316.07,UA,0.4823,316.58,AA,0.3478,308.41,319390.0,0.2255,0.1931,2540321.66666666,0.828816666666666,-0.100916666666666
2025,1,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",776,378,210.85,WN,0.308,219.85,XP,0.1312,122.67,198150.0,0.7193,-0.1415,2252784.0,0.86486,-0.02116
2025,1,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",853,376,293.59,AA,0.6752,304.85,WN,0.2639,251.71,3664165.0,0.81855,0.07755,908740.0,0.8391,0.077
2025,1,30194,33044,"Dallas/Fort Worth, TX","Louisville, KY",733,376,290.96,AA,0.7352,301.45,WN,0.2095,234.92,3664165.0,0.81855,0.07755,613560.0,0.737,0.0152
2025,1,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",1353,376,278.58,AA,0.574,269.39,AA,0.574,269.39,2540321.66666666,0.828816666666666,-0.100916666666666,605630.0,0.8723,0.038
2025,1,30977,34685,"Chicago, IL","Savannah, GA",773,375,280.47,UA,0.6215,302.16,WN,0.2531,240.0,4072070.0,0.826249999999999,0.01285,562240.0,0.6499,0.026
2025,1,33105,31453,"Cincinnati, OH","Houston, TX",886,374,265.56,UA,0.6844,272.48,UA,0.6844,272.48,1238320.0,0.7431,-0.0144,2579105.0,0.8193,0.023
2025,1,30713,30325,"Boise, ID","Denver, CO",649,373,205.31,UA,0.5682,218.52,WN,0.3985,181.82,749430.0,0.7094,-0.0842,6675160.0,0.9386,-0.0579
2025,1,30713,33570,"Boise, ID","San Diego, CA",749,373,201.58,AS,0.4711,222.33,WN,0.4282,177.78,749430.0,0.7094,-0.0842,3689980.0,0.8534,-0.0769
2025,1,30977,33192,"Chicago, IL","Sacramento, CA",1790,373,325.01,UA,0.53,363.35,WN,0.3344,294.15,4072070.0,0.826249999999999,0.01285,1872210.0,0.9795,-0.0871
2025,1,30977,30436,"Chicago, IL","Tucson, AZ",1440,373,321.82,AA,0.4462,320.91,WN,0.2313,278.14,4072070.0,0.826249999999999,0.01285,694330.0,0.7969,0.0106
2025,1,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",516,373,262.36,DL,0.7663,293.51,F9,0.1291,98.33,6065540.0,0.8991,0.1685,330960.0,0.38215,0.08725
2025,1,31066,31453,"Columbus, OH","Houston, TX",1000,371,321.55,UA,0.4601,367.89,WN,0.4125,274.8,676255.0,0.91565,-0.21625,2579105.0,0.8193,0.023
2025,1,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",859,371,247.42,AA,0.4257,270.43,G4,0.1102,87.95,678300.0,0.7417,0.0415,4634325.0,0.87975,-0.02845
2025,1,32457,31884,"San Francisco, CA (Metropolitan Area)","Spokane, WA",742,371,213.96,WN,0.4676,197.47,WN,0.4676,197.47,2540916.66666666,0.883266666666666,-0.0505333333333333,587200.0,0.6713,-0.0359
2025,1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",896,371,257.98,WN,0.6025,239.13,WN,0.6025,239.13,660440.0,0.9306,0.014,2540916.66666666,0.883266666666666,-0.0505333333333333
2025,1,33214,30559,"San Antonio, TX","Seattle, WA",1774,370,249.26,AS,0.524,278.08,DL,0.1146,210.16,1565380.0,0.8683,0.0672,4466880.0,0.4298,-0.1282
2025,1,31638,32211,"Fresno, CA","Las Vegas, NV",259,370,144.02,WN,0.579,178.75,G4,0.3897,87.53,283200.0,0.6256,-0.0613,7159180.0,0.9738,-0.0998
2025,1,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,365,295.34,UA,0.3865,336.8,WN,0.3551,272.13,1565380.0,0.8683,0.0672,2540916.66666666,0.883266666666666,-0.0505333333333333
2025,1,31721,34082,"Flint, MI","Punta Gorda, FL",1111,365,128.57,G4,1.0,128.57,G4,1.0,128.57,137760.0,0.9631,-0.5089,527990.0,1.0,-0.539
2025,1,30397,34057,"Atlanta, GA (Metropolitan Area)","Portland, OR",2172,364,344.63,DL,0.5935,407.56,AA,0.1001,219.06,6065540.0,0.8991,0.1685,2252930.0,0.663,-0.1053
2025,1,33485,30466,"Madison, WI","Phoenix, AZ",1396,364,271.19,AA,0.649,304.87,SY,0.2604,154.41,356210.0,0.3257,0.0996,3518170.0,0.9635,-0.253
2025,1,30397,33244,"Atlanta, GA (Metropolitan Area)","Memphis, TN",332,364,269.54,DL,0.8756,282.41,WN,0.1134,176.34,6065540.0,0.8991,0.1685,678300.0,0.7417,0.0415
2025,1,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",586,362,270.82,AA,0.6622,284.81,WN,0.3007,238.45,3664165.0,0.81855,0.07755,718060.0,0.8936,0.0502
2025,1,32211,33244,"Las Vegas, NV","Memphis, TN",1416,360,233.84,WN,0.3521,280.64,G4,0.1357,98.07,7159180.0,0.9738,-0.0998,678300.0,0.7417,0.0415
2025,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,360,302.81,AS,0.5833,288.67,AS,0.5833,288.67,2124463.33333333,0.8971,-0.0714333333333333,2252930.0,0.663,-0.1053
2025,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,360,301.78,DL,0.634,337.23,AA,0.2605,239.18,2124463.33333333,0.8971,-0.0714333333333333,1238320.0,0.7431,-0.0144
2025,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",1330,359,269.63,WN,0.4533,256.53,WN,0.4533,256.53,2252784.0,0.86486,-0.02116,718060.0,0.8936,0.0502
2025,1,32467,34576,"Miami, FL (Metropolitan Area)","Rochester, NY",1203,358,201.43,NK,0.4317,110.47,NK,0.4317,110.47,4634325.0,0.87975,-0.02845,408610.0,0.765,-0.0254
2025,1,31454,35356,"Orlando, FL","Trenton, NJ",896,358,100.97,F9,1.0,100.97,F9,1.0,100.97,8488210.0,0.9638,-0.0784,,,
2025,1,31295,34614,"Detroit, MI","Salt Lake City, UT",1481,357,429.08,DL,0.834,465.19,F9,0.0479,128.2,3237280.0,0.8323,0.1102,3140820.0,0.9069,0.2048
2025,1,34570,30559,"Reno, NV","Seattle, WA",564,357,197.09,AS,0.9163,198.02,WN,0.0289,166.19,724110.0,0.8658,-0.0334,4466880.0,0.4298,-0.1282
2025,1,30397,34986,"Atlanta, GA (Metropolitan Area)","Sarasota/Bradenton, FL",444,356,220.78,DL,0.8752,231.26,WN,0.1064,133.75,6065540.0,0.8991,0.1685,987110.0,0.851,-0.1193
2025,1,31650,34057,"Minneapolis/St. Paul, MN","Portland, OR",1426,356,281.14,DL,0.725,305.35,F9,0.0338,129.63,3812330.0,0.8558,0.0661,2252930.0,0.663,-0.1053
2025,1,34057,30559,"Portland, OR","Seattle, WA",129,354,189.19,AS,0.8059,189.43,AS,0.8059,189.43,2252930.0,0.663,-0.1053,4466880.0,0.4298,-0.1282
2025,1,31136,30693,"Jacksonville, FL","Nashville, TN",483,353,242.47,WN,0.8271,230.61,WN,0.8271,230.61,1194320.0,0.6886,0.1014,2844320.0,0.9356,0.0369
2025,1,30135,34761,"Allentown/Bethlehem/Easton, PA","Sanford, FL",882,353,92.7,G4,1.0,92.7,G4,1.0,92.7,117350.0,0.8008,-0.4045,498690.0,1.0,-0.5741
2025,1,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",522,352,204.47,AA,0.556,196.75,DL,0.2203,194.83,2540321.66666666,0.828816666666666,-0.100916666666666,179670.0,0.1896,0.0428
2025,1,31986,34761,"Grand Rapids, MI","Sanford, FL",1001,350,123.51,G4,1.0,123.51,G4,1.0,123.51,668130.0,0.8345,-0.0743,498690.0,1.0,-0.5741
2025,1,31650,33495,"Minneapolis/St. Paul, MN","New Orleans, LA",1039,350,305.28,DL,0.6551,348.62,WN,0.1199,267.35,3812330.0,0.8558,0.0661,2182620.0,0.9654,0.0177
2025,1,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",2153,348,373.85,AA,0.3647,379.31,WN,0.1755,277.28,1194320.0,0.6886,0.1014,2252784.0,0.86486,-0.02116
2025,1,30423,31057,"Austin, TX","Charlotte, NC",1032,347,346.81,AA,0.8483,360.0,WN,0.0669,264.48,2873210.0,0.8387,0.1191,2709320.0,0.7107,0.1382
2025,1,30194,32896,"Dallas/Fort Worth, TX","Lubbock, TX",293,346,210.86,WN,0.6354,190.14,WN,0.6354,190.14,3664165.0,0.81855,0.07755,128830.0,0.809,0.0429
2025,1,30713,33192,"Boise, ID","Sacramento, CA",437,345,162.21,WN,0.7879,158.38,WN,0.7879,158.38,749430.0,0.7094,-0.0842,1872210.0,0.9795,-0.0871
2025,1,31986,32211,"Grand Rapids, MI","Las Vegas, NV",1642,344,221.08,G4,0.4763,113.74,G4,0.4763,113.74,668130.0,0.8345,-0.0743,7159180.0,0.9738,-0.0998
2025,1,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,344,330.29,UA,0.6609,363.21,WN,0.1089,271.82,786105.0,0.7481,-0.12025,2540916.66666666,0.883266666666666,-0.0505333333333333
2025,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",751,341,252.52,UA,0.5846,264.72,WN,0.2667,231.16,2540916.66666666,0.883266666666666,-0.0505333333333333,694330.0,0.7969,0.0106
2025,1,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",2443,337,320.42,B6,0.3168,281.0,B6,0.3168,281.0,2540321.66666666,0.828816666666666,-0.100916666666666,724110.0,0.8658,-0.0334
2025,1,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",1499,337,331.67,WN,0.5247,300.16,WN,0.5247,300.16,1522690.0,0.9057,0.1083,2540916.66666666,0.883266666666666,-0.0505333333333333
2025,1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",1670,337,325.96,WN,0.5472,313.29,AA,0.1875,311.64,660440.0,0.9306,0.014,2587006.66666666,0.6295,0.0485333333333333
2025,1,30994,34100,"Charleston, SC","Philadelphia, PA",550,336,249.62,AA,0.8406,266.09,F9,0.1071,102.97,874920.0,0.7387,-0.0643,3193100.0,0.8329,0.0823
2025,1,34100,34986,"Philadelphia, PA","Sarasota/Bradenton, FL",957,336,227.57,AA,0.6275,278.95,F9,0.2921,104.33,3193100.0,0.8329,0.0823,987110.0,0.851,-0.1193
2025,1,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",284,335,204.92,UA,0.5094,171.96,UA,0.5094,171.96,2540321.66666666,0.828816666666666,-0.100916666666666,262310.0,0.6999,-0.0415
2025,1,31057,31714,"Charlotte, NC","Fort Myers, FL",600,334,265.48,AA,0.9312,267.09,NK,0.0229,114.25,2709320.0,0.7107,0.1382,2755700.0,0.8938,0.0058
2025,1,30408,30466,"Appleton, WI","Phoenix, AZ",1463,334,166.3,G4,0.8833,139.53,G4,0.8833,139.53,198960.0,0.6813,-0.2128,3518170.0,0.9635,-0.253
2025,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,333,285.75,DL,0.5152,301.2,WN,0.1983,249.53,2124463.33333333,0.8971,-0.0714333333333333,1565380.0,0.8683,0.0672
2025,1,34321,30852,"Portland, ME","Washington, DC (Metropolitan Area)",493,333,210.72,AA,0.4945,205.69,AA,0.4945,205.69,262310.0,0.6999,-0.0415,2587006.66666666,0.6295,0.0485333333333333
2025,1,30693,33214,"Nashville, TN","San Antonio, TX",822,332,260.73,WN,0.6655,277.96,AA,0.2088,212.2,2844320.0,0.9356,0.0369,1565380.0,0.8683,0.0672
2025,1,33198,30559,"Kansas City, MO","Seattle, WA",1489,331,264.91,AS,0.5785,254.23,AS,0.5785,254.23,1522690.0,0.9057,0.1083,4466880.0,0.4298,-0.1282
2025,1,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,331,335.28,AA,0.346,335.9,WN,0.1685,276.46,1039090.0,0.8343,-0.0789,2252784.0,0.86486,-0.02116
2025,1,31057,33214,"Charlotte, NC","San Antonio, TX",1095,329,271.4,AA,0.8728,275.49,WN,0.053,230.99,2709320.0,0.7107,0.1382,1565380.0,0.8683,0.0672
2025,1,30792,31714,"Buffalo, NY","Fort Myers, FL",1144,329,191.59,F9,0.4966,105.6,F9,0.4966,105.6,734240.0,0.8671,-0.1206,2755700.0,0.8938,0.0058
2025,1,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",656,329,249.79,UA,0.4775,223.55,UA,0.4775,223.55,668130.0,0.8345,-0.0743,2540321.66666666,0.828816666666666,-0.100916666666666
2025,1,33851,30466,"Oklahoma City, OK","Phoenix, AZ",833,328,275.52,WN,0.6092,263.72,WN,0.6092,263.72,605630.0,0.8723,0.038,3518170.0,0.9635,-0.253
2025,1,31423,32211,"Des Moines, IA","Las Vegas, NV",1216,327,194.42,G4,0.4394,113.95,G4,0.4394,113.95,450770.0,0.7987,-0.0221,7159180.0,0.9738,-0.0998
2025,1,31295,34492,"Detroit, MI","Raleigh/Durham, NC",501,327,271.97,DL,0.8116,293.9,F9,0.0881,96.09,3237280.0,0.8323,0.1102,2118750.0,0.8623,-0.0338
2025,1,30423,31123,"Austin, TX","St. Louis, MO",721,326,235.9,WN,0.8965,230.41,WN,0.8965,230.41,2873210.0,0.8387,0.1191,1667450.0,0.9184,0.0855
2025,1,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",987,325,305.47,AA,0.6845,315.76,WN,0.2355,264.43,874920.0,0.7387,-0.0643,3664165.0,0.81855,0.07755
2025,1,31057,34027,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,324,312.19,AA,0.9496,313.43,DL,0.0336,308.88,2709320.0,0.7107,0.1382,2066980.0,0.8118,0.0918
2025,1,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",192,324,217.59,UA,0.6124,242.25,WN,0.3876,178.62,724110.0,0.8658,-0.0334,2540916.66666666,0.883266666666666,-0.0505333333333333
2025,1,30194,33158,"Dallas/Fort Worth, TX","Midland/Odessa, TX",319,323,243.9,WN,0.6161,222.22,WN,0.6161,222.22,3664165.0,0.81855,0.07755,200520.0,0.7301,0.1514
2025,1,31136,32211,"Jacksonville, FL","Las Vegas, NV",1965,323,300.13,DL,0.2528,386.27,MX,0.1864,140.52,1194320.0,0.6886,0.1014,7159180.0,0.9738,-0.0998
2025,1,30325,34570,"Denver, CO","Reno, NV",804,321,243.12,UA,0.4898,256.51,WN,0.466,231.98,6675160.0,0.9386,-0.0579,724110.0,0.8658,-0.0334
